Sigla,Código,City,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
PR,4120200,Porto Rico,0.000347322,0.001129964,0.006553634,0,0,15.62467567,150.6625238,9291.187,93198.2,147186.82,189892.88,199558.21,181920,219217,351512,440442,589362,775186.1,908359.5,968677.23,1069053.18,1203423.37,1422679.32,1425754.67,1592652.2,1965401.44,2170195.25,2503712.54,2774436.51,3289084.23,3440039.06,3872186
PR,4120309,Porto Vitória,0.000281931,0.000713469,0.005481098,0,0,20.48712738,247.8886608,16196.4346,175785.9,311446.9699,391798.64,419634.77,463672.91,587514.2,682224.12,558740.29,833605.96,912849.21,984941.54,983571.56,1057690.09,1202678.92,1449005.82,1496530.02,1634290.01,1781288.65,1920480.97,2150755.49,2150755.49,2542367.19,2648065.61,2994281
PR,4120333,Prado Ferreira,,,,0,0,0,0,0,0,0,0,256251.73,239581.09,312190.57,438832.24,513414.42,527687.07,630821.75,816849.63,969975,1161357.65,1275661.07,1295194.69,1343270.79,1585020.11,1478998.43,2040694.58,2468602.79,2882869.11,3275675.7,3318214.07,3531181
PR,4120358,Pranchita,0.00093995,0.00262169,0.016567992,0,0,46.79540153,388.4636152,19669.5686,244824.3,461760.81,565701.27,439126.17,418121.67,684624.82,808964.12,916872.95,1102412,1115699.15,1525477,1826893.24,1854805,1742895,1857221.77,2069714.05,2572158.83,2304294.71,3025802.16,3580732.45,3811608.95,4496062.19,5021921.53,5719577.58
PR,4120408,Presidente Castelo Branco,0.000382979,0.000992195,0.006724204,0,0,32.24719524,282.3092561,10425.2175,109075,204786.46,266284.88,269782.53,,,422522,370825.54,435297.37,555139.74,649063.01,806150.93,850573.79,723926.38,,1254916.73,1315201.98,1159448.23,,,1743211.74,2477242.51,2670853.79,3165987
PR,4120507,Primeiro de Maio,0.001954252,0.005494909,0.031471394,0,0,104.3466272,774.1787228,36205.2823,501753.4,886405.02,1030556.13,1126172.5,1196796.08,1464939,1432166.53,1796154.02,1707144.18,1720445.75,2219040.42,3075568.39,3451928.26,2734714.64,2930026.6,3217539.98,3915554.51,4547290.83,5231648.17,6211206.75,6977825.73,7464333.05,,
PR,4120606,Prudentópolis,0.001240884,0.00618535,0.042761203,0,0,127.5590795,1326.123421,73152.1816,894888.9,1591391.72,1841420.13,1791569.79,1588007.01,2453473.4,3055460.98,3442461.63,4629122.34,5456169.53,6448992.24,7218384.52,7780186.36,8442907,9843858.64,10309861.78,9710509.9,14631236.69,16289436.96,18184270.8,20043790.79,23243210.99,24621774.21,27125917.87
PR,4120655,Quarto Centenário,,,,0,0,0,0,0,0,0,0,763389.26,690455.43,748672.51,921463.09,1122416.4,1287726.14,1462635.3,1884144.7,2277001.57,2235546.73,2047686.95,2307719.28,2554431.08,3029552.91,3431060.37,3815843,5079602,5851132.59,6149079.16,6616885.91,7852267.15
PR,4120705,Quatiguá,0.000367544,0.000865312,0.006107395,0,0,20.23706993,276.0647706,13449.5498,177766.6,349638.85,371733.14,366121.23,392183.69,452871.2,590947.19,687508.14,779612.68,916125.64,1011398.97,1127858.61,1184445.84,1315428.51,1622040.32,1701957.48,1978418.22,2439531.04,2757454.97,3169393.62,3668278.07,4123070.59,6084222.6,8148670.38
PR,4120804,Quatro Barras,0.001634846,0.003592484,0.023404999,0,0,87.64491647,1387.355892,72580.6768,1043423.3,1724308.18,1968157.02,2225877.15,2421325.97,2757139.4,2485716.21,2737593.48,3830586.6,4754506.97,5830323.07,6953219.43,7235205.62,7707592.85,9016957.45,9415182.08,10987275.45,13667969.32,16336772.85,18577271.17,19700298.86,20836300.6,21525670.66,22197806.58
PR,4120853,Quatro Pontes,,,,0,0,0,0,0,115954.1,272808.9099,348347.67,448857.83,521713.72,664759.6,819813.39,902269.01,974812.87,1182067.79,1523426.53,1705844.16,1746556.09,1545175.35,2110237.87,2300524.11,2876388.31,3546956.43,3956483.34,4496358.58,4972485.01,5602382.55,6318187.78,7447580
PR,4120903,Quedas do Iguaçu,0.002867852,0.006554786,0.045055577,0,0,194.9896675,2468.932455,125743.861,1503305,2914727.99,3404743.34,2895426.96,2885278.8,3555043.21,4326426.82,4442258.92,4529990.99,6892798.97,7592069.64,7107553.26,7667810.01,8341273.46,9208218.42,6505511.76,6566802.75,7909518.49,8622558.9,9937028.67,11246043.7,13130544.66,13890837.88,15487359.48
PR,4121000,Querência do Norte,0.001011144,0.002852274,0.019496305,0,0,54.89096415,623.874603,35464.2581,363666.7,557172.23,690912.56,734076.99,,842419,1086908,1251959,1701677,2015831.33,2356076.83,2933067.35,3350637.88,3553619.98,3978353.01,3986635.67,4518848.05,5265547.86,5540856.39,6407311.85,7276131.6,8853523.41,9268977.36,11047628.46
PR,4121109,Quinta do Sol,0.001102163,0.002818156,0.01497063,0,0,49.48748076,374.8031863,19654.9854,224319.5,380377.34,503416.26,479709.5,447298.71,646338.67,711518.05,964345.88,1074369.07,1261850.45,1592145.72,,2142253.07,2076297.78,2239267.98,1833726.32,2582027.18,2217913.62,2952247.09,3897750.38,,4707798.6,4941231.09,5599206.42
PR,4121208,Quitandinha,0.000515009,0.001666643,0.013705214,0,0,29.64319644,378.3334656,23327.7243,251767.2,426508.93,504783.4,560126.75,553762,831392,904341,1009846,1466689.41,1752312.18,2012121.38,2312891.94,2547963.06,2898386.15,3607623.49,3857784.99,4442055.13,5362652.32,6262824.38,7424879.44,7686159.34,8038892.82,8460246.57,9680047.92
PR,4121257,Ramilândia,,,,0,0,0,0,0,90621.4,182580.73,235530.45,227456.51,287973.86,272509.11,420864.65,436907.43,679866.57,849701.56,1026335.82,1225471.42,1282655.29,1355297.19,1550397.37,1669861.15,1976087.29,2246920.55,2341399.9,3205616.05,3532475.63,3851173.68,3853947.66,4380665.23
PR,4121307,Rancho Alegre,0.001146712,0.002870629,0.013239793,0,0,92.27866902,714.0636927,22971.5813,259406.6,424450.99,447200.21,415002.93,475744.06,579004.43,720654.09,711198.05,,0,918204.94,1190134.89,1252082.51,1102237.5,1000000,1119018.09,1400014.19,1618222.9,1771332.52,2136638,2577982.28,2824508.35,2154056.7,
PR,4121356,Rancho Alegre D'Oeste,,,,,,,,,172764.5,287766.74,376924.28,444695.66,457953.46,573923.06,567362,733946.59,792162.11,922736,1200000,1463355.87,1236848.89,0,1673194.43,2400000,2053551.11,2256893.53,2434955.49,2988793,3365808.31,3660038.77,3997670.27,4966479.56
PR,4121406,Realeza,0.002015604,0.004623605,0.029526952,0,0,72.55744149,659.6212292,33523.0624,410963.5,813060.8,933389.64,872129.94,897219.06,1137142.1,1179620.28,1320321.44,1855820.84,2189398.16,2523805.62,2988668.5,3169280.53,3251622.29,3665756.41,3921345.09,4452523.87,5393346.8,6014291.2,6920184.39,8057631.44,8908373.13,9242374.85,10473291.92
PR,4121505,Rebouças,0.000541072,0.001857813,0.013172539,0,0,33.7978552,363.8097927,23100.2582,261031.1,446690.21,565738.46,600053.87,669520.92,991539.86,1202826.9,1344793.14,1590649.45,1910286.07,2352864.54,2690485.91,3077753.89,3450238.42,3918887.48,3902362.82,4403974.27,5167973.97,5918153.82,6671530,6991685.21,7861553.79,8157561.48,9210979.28
PR,4121604,Renascença,0.001018898,0.002598638,0.017010632,0,0,38.45756211,481.8424378,25859.8026,323034.8,558313.99,704275.25,706997.92,751448.56,1045902.85,1055740.72,1355462.38,1585259.72,1975143.3,2384233.37,2845351.95,3029480.37,3028865.41,3272909.43,3474851.76,4111667.4,4630062.8,4992630.39,5966422.92,6621683.69,7304841.64,7662044.58,8347039.2
PR,4121703,Reserva,0.000898931,0.002734667,0.016779804,0,0,48.00802738,583.5711697,32752.7106,355554,647369.55,769290.9,773828.96,747229.42,1175162.4,1558726.74,1797427.03,2079257.87,2527985.93,3091153.15,3050029.14,3947110.58,4380578.45,5268675.73,5716222.91,6994704.6,7988497.21,8178248.08,10531910.92,12839814.65,14735304.75,14918799.02,16556159.55
PR,4121752,Reserva do Iguaçu,,,,0,0,0,0,0,0,0,0,1844614.01,2056892.29,2713627.68,2769803.1,2910596.37,2970329.23,1891674.33,2345617.19,2488593.35,2488338.12,2519416.86,2936529.88,3091461.53,3481994.05,3935305.81,4273282.36,4280974.35,4824938.75,5250410.37,,
PR,4121802,Ribeirão Claro,0.000732853,0.001767101,0.011801283,0,0,30.9046336,342.272016,25228.8852,361336.2,623085.01,775130.77,833290.68,840081.13,1050700.76,1190794.88,1248466.44,1483294.67,1615650.22,1909991.91,2395457.12,2676986.78,2791726.19,3434043.88,3534699.93,3757033.42,4901864.21,6135327.16,7051639,7589069.41,8055674.25,8455911.42,9944845.28
PR,4121901,Ribeirão do Pinhal,0.000751134,0.004006102,0.021915585,0,0,41.30072407,394.3465558,20014.1928,227155.3,379649.17,416478.03,,422323.15,614481.51,743261.23,815978.35,889791.14,810735.07,906066.26,3309158.36,1256136.51,1331328.55,1569874.39,1566945.97,1756850.89,,2186798.88,2687283,3082679.38,3371326.81,3490671.36,4090229
PR,4122008,Rio Azul,0.000385692,0.001696747,0.012215018,0,0,33.41019193,432.5424463,27163.2981,317809.3,571008.72,698176.97,710444.51,729691,1206820,1392550,1457253,1750790.92,2106066.24,2591908.87,3057100.28,3547624.11,3933122.91,4480104.56,5357047.25,5847110.32,6573885.76,7200148.71,8327358,8659818.86,,,11058540.93
PR,4122107,Rio Bom,0.000318841,0.00083232,0.005422605,0,0,16.26150335,173.4164586,10193.3069,108830.2,166330.16,206558.88,220714.11,190647.84,242625.9,261047.48,336128.45,392629.13,472615.07,547013.21,664724.12,618367.8199,743270.21,860124.41,912548.25,1057751.14,1273866.48,1447731.99,1624650,1742971.83,1914349.68,2135631.39,2489918
PR,4122156,Rio Bonito do Iguaçu,,,,0,0,0,0,0,314828.3,498159.61,3665173.68,1623415.79,1420422.83,1832089.3,2357294.54,3049433.07,3587175.03,4793105.42,3417564.46,3452991.62,3724447.59,3710743.73,4274786.13,6020684.37,6406969.14,7140812.2,7883265.73,9130614,8021835.6,9295472.83,9829755.32,10986841
PR,4122172,Rio Branco do Ivaí,,,,0,0,0,0,0,0,0,0,312899.37,275015.46,328846.81,384570.83,429495.07,457219.13,544085.86,636913.95,788092.44,969398.13,1085665.46,1228764.98,1310451.8,1469874.36,1782446.02,1928407.31,2300090.2,2846823.12,3247304.22,3214177.32,3550724.41
PR,4122206,Rio Branco do Sul,0.007467146,0.01925608,0.129208509,0,0,328.3157299,3055.828939,164137.3366,2356127.8,4164034.2,4481760.44,4701261.58,,,7111077.8,8186014.17,9601261.67,11574626.53,13752455.48,16006236.72,16706444.14,12831083.62,16566315.62,13097065.41,17550347.05,18997484.11,21865147.47,24271604.9,25218355.2,28225186.36,30086789.83,33857970.21
PR,4122305,Rio Negro,0.004770368,0.01010141,0.104355321,0,0,254.5682333,2372.341991,137156.2931,1545773.7,3365724.42,3782760.1,3282683.03,3534073.8,4150202.25,3536669.49,3521084.9,4905595.72,5204984.96,5332404,5672293.16,5856212.24,6638729.58,7788009.43,8805778.59,10052931.81,11239743.12,12824945.76,14716963.97,15745883.66,16649040.87,16834700.49,18637557.41
PR,4122404,Rolândia,0.007809917,0.020306079,0.118601003,0,0,380.6846607,3646.304738,197386.3995,2060348.4,4117786.98,4755314.66,4279087.85,4585273.21,5446928.1,6753210.51,6554226.78,8236480.41,9564626.65,11715377.08,13448012,14695369.41,17606768.66,17210978.19,14770868.19,20699246.24,24807248.49,29018804.99,31669971,34283534.19,39395226.36,41646036.74,46539132.62
PR,4122503,Roncador,0.001631958,0.004225188,0.026136682,0,0,77.44231538,648.6202876,40456.2794,492911.7,781915.16,832296.89,754871.1,715457.47,966401.42,1179232.71,1150901.25,1572266.57,,2388198.31,2912109.76,3196711.17,,,3463998.71,4299723.54,5243962.64,5945161.77,7316790,8552201.49,9453911.12,10153804.83,11917105.55
PR,4122602,Rondon,0.001026607,0.002706672,0.020935501,0,0,50.06803229,552.2644206,27673.4466,352066.7,620076.41,786169.76,863840.61,903205.79,1107321.27,1399372.22,1555362.24,1721414.15,2015172.4,2315633.22,2788467.84,3126110.96,3448130.87,4325251.33,4660174.52,4692242.42,5164409.88,6183936.19,7506246,8447470.83,9112149.09,9194651.86,9923848.21
PR,4122651,Rosário do Ivaí,,,,0,0,26.06288931,268.6714489,14602.9508,160689.1,254984.23,276850.01,219686.83,211976.29,356957.74,453563.61,549422,538848.98,755345.53,863079.72,931451.93,973250.1,1070661.02,1255927.65,1205297.14,1370571.27,1540513.69,1854941.43,2190384,2567336.74,2832702.81,3038498.04,3384860.05
PR,4122701,Sabáudia,0.000626193,0.001534181,0.010024902,0,0,41.03657,588.9005347,28722.1163,329537,607654.9,771095.21,794629.52,817072.89,976551.95,1125977.05,1214340.15,1221665.91,1496092.58,1823583,2026828.55,2347198.68,2112303.6,2565611.39,2222915.42,3437745.23,4332190.96,3849338.6,4456039,6694268,7903151.65,8567653.92,10001997
PR,4122800,Salgado Filho,0.000623582,0.001632365,0.010904469,0,0,30.8143132,343.3907666,15608.6662,189990.1,377745.5,454147.12,296423.06,279023.42,400342.25,476081.76,499329.36,609557.55,753005.94,871774.92,952376.64,1095696.8,1357852.6,1698967.95,1639588.49,1900742.06,2175046.82,2434386.7,2832933,3050012.76,3391390.7,3586549.99,3967985.67
PR,4122909,Salto do Itararé,0.000206165,0.000781572,0.004731993,0,0,14.27360375,159.3826858,9299.8796,114799,210057.12,264157.27,245661.82,230449.09,303734.03,399212.89,425058.01,474776.9,557755.15,639367.92,699514.61,751753.52,,,973793.04,1096269.01,1319991.57,1510584.05,1775633.19,1981961.62,2127964.35,2189563.32,2492428.63
PR,4123006,Salto do Lontra,0.000893335,0.002728133,0.017767891,0,0,48.89823502,503.9673923,23657.1288,343519.6,719647,856482.81,886724.85,814975.32,954487.99,1152171.15,1333256.06,1578535.27,1905329.63,2165645.27,2634344.66,3047414.95,3400641.38,3652184.22,3803251.39,4547290.16,5442194.97,6065658.27,6926296.99,7673192.37,8335918.72,8785791.05,10021917.48
PR,4123105,Santa Amélia,0.00046159,0.000956189,0.007249009,0,0,19.81412287,179.3935006,10310.1578,142950.8,224204.29,218645.36,262309.77,296567.73,324892.56,325698.62,424466.49,440518.37,497265.51,599448.29,596271.86,670949.65,791987.06,,841478.28,995991.88,1122834.69,1175869.24,1417438,1613879.76,1776059.26,1746143.83,2110955.74
PR,4123204,Santa Cecília do Pavão,0.000670813,0.00155307,0.010279515,0,0,33.96531473,268.2290637,8343.4271,111445.9,207581.55,233924.44,265079.78,233432.45,280088.3,342119.33,385159.7,407835.57,466883.27,,,468948.21,890462.58,757000,850000,,1336512,1336512,1355371,1600000,,2149955.12,2676171
PR,4123303,Santa Cruz de Monte Castelo,0.000737965,0.002453637,0.015426597,0,0,33.36784378,373.5832186,18327.4189,183297.3,331884.25,437554.78,435681.22,397887.53,509773.82,637605.81,683649.48,933929.35,1128958,1267955,1469244.42,1669673.37,1817571.72,2110412.67,2222063.19,2601502.47,3114287.73,3514732.26,4004925.09,4332558.46,5007166.93,5542193.46,6230128.16
PR,4123402,Santa Fé,0.000948364,0.002513774,0.0148182,0,0,80.35104531,632.2438497,20647.8603,199608.9,300947.14,380232.78,480714.34,489550.18,568686.16,732131.07,694402.29,785313.63,883693,1261626.32,1696067.43,1844168.83,1851090.44,2063821,2200791.72,2705883.92,3223767.4,3488809.33,4347761.24,5152977.45,5968399.34,6289206.2,6949185
PR,4123501,Santa Helena,0.001883181,0.003798447,0.024069245,0,0,249.9908956,3779.592418,98956.9747,2740843.5,1204462.13,1354822.64,1281500.94,1356205,1876725,1949703,2327696,2624859,3626263,4636797.22,5789362.23,6129866.52,6213277.94,7336590.57,8581444.22,10242492.88,11598354.43,12876344.42,15728802.44,17745030.9,19546501.64,20462264.54,23464487
PR,4123600,Santa Inês,0.00023206,0.000492782,0.003947332,0,0,11.2448404,133.950116,6956.2396,67317.2,106439.9,137785.87,175514.04,194010.93,231724.03,325385.54,335928.52,338950,394179,431871,502688.77,540291.67,579191.36,650713.29,683362.58,797121.56,940514.48,1130335.98,1097912,1456977.67,1688370.42,1892076.95,1888241
PR,4123709,Santa Isabel do Ivaí,0.001431527,0.004462229,0.025598099,0,0,53.33162738,535.7778133,18041.9148,189489.3,327959.79,402989.27,439029.23,449482.52,522186,548667.19,566121.46,832049,965061.87,1076078,1306594.07,1421508,1524087.66,1808414.22,1785104.98,1996232.03,2541206.43,2930094.14,3318499.4,2859496.68,3950337.24,4076456.59,4597766.54
PR,4123808,Santa Izabel do Oeste,0.000854751,0.003041539,0.019793725,0,0,55.59725698,530.8500379,27696.4089,344609.9,668459.13,830926.1899,842644.04,817412.45,1081469.77,1102809.16,1248916.13,1744035.6,2111395.61,2414352.24,2795108.83,3052309.12,3061290.16,3320944.68,3625111.71,4371827.47,5029533.75,5809201.61,6944682.54,8060294.44,8861666.51,9004060.07,10150251.07
PR,4123824,Santa Lúcia,,,,0,0,0,0,0,129171.1,243836.19,452321.99,474435.7,358312.5,462252.77,478301.8,632464.09,642446.05,755191.64,859842.26,1116157.66,1208382.49,1302893.21,1431521.28,1458785.82,1725202.77,2058307.3,2352188.91,2851507.14,3240458.85,3718972.28,3870104.93,4289844.79
PR,4123857,Santa Maria do Oeste,,,,0,0,0,0,0,219310.7,339062.9099,337049.95,396974.2,348327.85,690073.28,871216.89,808675.57,1199081.98,1470348.55,1510285.93,2152327.38,2371759.32,2168737.5,3012625.28,2588517.95,3167011.63,3698397.18,4110235.26,,5336667.14,6595273.71,4815025.45,7147769
PR,4123907,Santa Mariana,0.0024172,0.006539258,0.038566152,0,0,126.007217,1049.782158,39695.7541,440572.9,737098.36,873519.08,1018444.29,1150775.91,1442745.64,1772037.02,1764740.36,1764416.22,1994398.36,2239000,2667140,3552490.25,3337676.46,,3371702.09,4040798.43,4345332.25,4898974.44,4823849,7043661.87,7982089.65,7636956.04,
PR,4123956,Santa Mônica,,,,0,0,0,0,0,84898.7,167913.52,217632.41,222350.51,336555.62,473981.73,670169.71,749844,,1040869.12,1277914.3,1443294.42,1590576.88,1657779.44,1900344.95,2016624.68,2398404.81,2876060.32,2777824.48,3019283,3253525.73,3589388.38,3635810.95,4051033
PR,4124004,Santana do Itararé,0.000380051,0.000908785,0.005820288,0,0,17.36576604,189.1217995,10717.5666,129626.8,224463.89,251381.34,285603.79,,,190685.86,469081.65,443578.25,602140.74,719648.8,907621.76,1027530.2,1161796.7,1257375.05,1314086.69,1525301.8,1794440.38,2040515.34,2363937.52,2713653.59,3079619.12,3113098.98,3441368
PR,4124020,Santa Tereza do Oeste,,,,0,0,65.5741832,804.4730814,13413.7873,165801.2,299630.88,482379.84,528853.72,548357.19,749285.16,783550.69,1045483,1230177,1509651,1883996.44,2322544.15,2461612.81,2473338.06,2795712.47,2828725.1,3742393.41,4680791.7,4125487.09,6334547.7,7331872.71,8136995.43,,
PR,4124053,Santa Terezinha de Itaipu,0.002344277,0.003099964,0.014094076,0,0,43.71320276,1307.042234,62621.3367,915544.9,1119749.68,1614636.22,1784320.2,1494040.23,1778430.94,2189551.47,2402614.58,2599909.33,3037085.93,3799570.29,4366816.13,4536548.29,4718938.06,5586389.74,6086047.69,7129676.02,7880723.6,8037397.28,9827708.11,10930601.7,12006919.51,12693476.45,15134829.91
PR,4124103,Santo Antônio da Platina,0.00224498,0.005298332,0.031242367,0,0,118.0026772,1026.813221,62251.5418,672605.8,1127301.31,1233101.85,1249784.03,1346540.83,1503131.66,1498602.7,2027348.47,2379060.95,2961317.16,3441562.04,3900018.03,4252425.9,4343531.8,5631508.38,5916648.4,6914037.83,8256370.78,9627014.85,11931135,13652690.22,14679753,15737342.32,17988283
PR,4124202,Santo Antônio do Caiuá,0.000263034,0.000699829,0.004681865,0,0,17.00591684,180.6928433,7364.0945,85357.3,159856.99,206952.54,194463.15,200831.17,244656.02,341979.84,416334.24,398968.26,432004.67,456465.8,520676.65,547981.65,558750.21,652589.75,722370.04,836090.27,943171.76,1130892.08,1200420,1298702.83,1527865.55,1607239.98,1795601
PR,4124301,Santo Antônio do Paraíso,0.000302925,0.000855083,0.006408543,0,0,20.8706284,254.3414849,13941.5716,150981.9,321242.49,354701.11,363873.19,360038.92,420736.37,539949.1,648275.13,610585.39,818011.99,1046839.7,1273063.12,1362665.51,1362862.67,1427679.09,1494296.8,1834813.19,2121822.58,2284873.98,,2957651.14,3291323.8,3234752.85,3525913.7
PR,4124400,Santo Antônio do Sudoeste,0.001322,0.003201536,0.020093477,0,0,58.54514262,547.6557582,24963.905,290503.9,614228,777773.28,820880.68,848.71,925.13,,1385360.23,1586444.99,1949200.78,2306675.69,2699697.6,2832943.1,2975628.68,3436754.41,3645706.27,4211874.02,4748820.15,5250079.91,6242495.97,7048686.72,8086742.56,9634482.91,11668151.39
PR,4124509,Santo Inácio,0.000682218,0.001537718,0.010596341,0,0,31.79027618,294.2683562,15601.9563,174217.4,294414.81,381331.9099,439646.34,481275.93,624020.95,780847.71,713857.2,784249.53,862858.53,1076397.12,1417613.48,1510498.89,1438628.73,1714714.2,2024153.79,3162341.99,4540609.16,6436329.26,8295082,8089341.4,8008640.7,7336808.93,8322485
